GeoType,GeoName,TotalPop,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,affectweather,affectweatherOppose,worried,worriedOppose,harmplants,harmplantsOppose,futuregen,futuregenOppose,devharm,devharmOppose,harmUS,harmUSOppose,personal,personalOppose,timing,timingOppose,fundrenewables,fundrenewablesOppose,regulate,regulateOppose,CO2limits,CO2limitsOppose,reducetax,reducetaxOppose,supportRPS,supportRPSOppose,rebates,rebatesOppose,drillANWR,drillANWROppose,drilloffshore,drilloffshoreOppose,teachGW,teachGWOppose,corporations,corporationsOppose,citizens,citizensOppose,congress,congressOppose,governor,governorOppose,localofficials,localofficialsOppose,prienv,prienvOppose,discuss,discussOppose,mediaweekly,mediaweeklyOppose
County,"Manassas Park city, Virginia",10243,78.653,8.101,64.31,24.733,58.594,20.909,70.061,4.139,70.558,29.171,78.389,12.168,77.053,12.049,70.111,17.051,66.245,21.999,50.528,38.603,59.259,40.741,87.534,9.274,80.995,15.686,77.838,20.902,76.882,20.033,68.199,28.877,84.196,13.028,28.296,69.179,40.37,56.682,85.24,14.489,73.169,10.167,71.063,9.542,70.421,11.839,63.368,11.14,63.439,11.384,73.873,23.311,40.175,59.587,22.443,76.403
County,"Martinsville city, Virginia",9458,74.183,8.156,57.885,30.56,52.213,22.083,66.674,4.416,64.196,35.586,74.059,12.902,71.865,12.79,64.484,17.932,61.361,22.631,46.2,37.503,57.299,42.701,86.115,10.953,78.835,17.779,73.88,24.598,74.723,22.099,66.079,31.119,82.63,14.457,31.67,65.707,46.832,50.14,84.166,15.429,69.769,10.661,67.078,10.538,66.706,11.954,61.716,11.417,62.272,11.311,71.596,24.928,33.054,66.792,18.027,80.755
County,"Newport News city, Virginia",115809,76.534,8.175,60.725,27.525,54.429,23.224,68.656,4.514,65.331,34.494,75.266,12.867,74.404,12.313,65.33,19.091,61.121,24.243,45.248,40.695,56.294,43.705,85.973,10.434,80.177,16.18,74.856,23.822,72.747,22.85,67.469,29.181,83.483,13.406,31.279,66.214,45.16,50.781,84.233,15.428,71.53,10.546,67.666,10.674,68.448,11.628,64.373,11.442,63.249,11.543,71.819,25.052,33.64,66.323,18.843,79.822
County,"Norfolk city, Virginia",150374,75.194,7.61,61.857,26.178,55.973,21.133,66.69,4.252,67.423,32.386,76.969,12.177,75.234,13.073,67.59,17.961,63.264,23.196,47.638,39.363,58.292,41.708,86.662,10.781,80.638,16.572,76.659,22.216,74.646,22.035,67.443,30.122,83.482,14.113,28.283,69.251,41.691,56.27,84.232,14.837,74.013,10.03,70.283,9.933,69.468,12.104,64.19,11.067,63.639,11.258,72.776,24.082,36.825,63.128,19.954,78.875
County,"Norton city, Virginia",2800,58.814,20.994,45.284,40.177,35.963,38.34,52.075,7.905,47.918,51.863,62.138,26.501,60.761,25.867,50.965,34.166,47.109,39.754,32.384,54.825,40.592,59.407,81.672,15.684,72.172,24.531,58.364,39.987,59.804,36.553,55.841,41.67,78.024,18.986,46.498,50.913,60.45,37.116,69.957,29.339,59.414,16.748,55.738,17.795,50.553,23.623,47.16,21.018,49.172,19.681,62.333,34.58,27.281,72.63,18.537,80.601
County,"Petersburg city, Virginia",22112,76.405,5.421,58.767,28.845,51.008,18.234,66.788,3.652,66.682,33.061,74.338,10.048,72.623,9.961,66.451,13.524,63.654,17.544,49.541,30.193,61.252,38.747,85.499,11.736,80.325,16.329,75.683,22.844,75.474,20.952,67.878,29.109,82.62,14.437,28.442,68.531,42.669,54.152,85.834,13.637,71.074,9.77,67.914,9.991,70.217,9.238,66.604,9.297,66.449,9.651,72.859,23.704,32.253,67.693,13.429,85.29
County,"Poquoson city, Virginia",8493,58.565,21.745,46.081,38.141,38.235,39.196,51.913,8.089,48.598,51.178,62.821,28.346,62.352,26.677,51.862,36.065,47.375,42.059,31.219,58.41,39.721,60.279,81.97,15.562,71.507,25.645,57.301,41.577,56.447,39.835,55.898,42.072,78.737,18.699,45.225,52.3,60.732,37.275,68.451,30.996,59.165,17.065,55.814,17.676,49.643,25.703,45.13,22.19,47.206,20.551,62.656,34.788,29.861,70.077,21.66,77.58
County,"Portsmouth city, Virginia",63473,73.506,8.072,57.642,30.759,50.674,22.643,65.501,4.363,63.684,36.163,73.826,12.946,72.608,12.44,64.888,17.673,60.664,23.1,45.461,38.06,56.313,43.687,85.664,11.449,79.984,16.886,74.059,24.433,74.172,22.222,67.749,29.709,83.282,14.036,31.744,66.375,45.663,51.708,84.055,15.432,71.035,10.486,66.566,10.767,66.993,12.161,63.43,11.128,63.312,11.201,71.916,24.768,32.121,67.833,16.505,82.14
County,"Radford city, Virginia",7481,70.314,12.992,55.973,32.274,49.505,29.025,63.403,5.766,59.583,40.248,71.613,19.218,69.879,18.937,60.951,25.937,56.903,31.756,39.353,50.2,49.905,50.095,85.841,10.867,76.878,19.528,69.776,28.865,69.404,27.298,62.959,34.269,82.334,14.707,36.506,61.415,50.093,46.492,79.073,19.767,67.344,12.471,64.434,12.258,60.436,17.211,54.341,15.284,55.728,14.5,69.173,27.811,35.017,64.822,24.523,74.372
County,"Richmond city, Virginia",146548,79.803,6.707,63.343,24.669,62.034,18.517,69.393,3.905,69.405,30.378,77.575,11.463,76.978,11.11,69.673,15.819,65.01,21.394,48.41,37.897,60.389,39.611,87.821,9.526,81.897,15.378,79.124,20.04,75.516,21.532,70.392,27.04,84.118,13.499,24.466,73.418,38.638,59.26,86.26,13.563,75.355,9.043,72.279,9.02,73.048,10.217,66.435,10.024,64.575,10.647,73.81,23.156,40.146,59.83,20.46,78.504
County,"Roanoke city, Virginia",69292,74.355,9.903,57.564,28.723,50.951,25.104,65.308,4.976,63.26,36.558,72.708,14.982,71.793,14.194,63.441,20.532,58.607,26.752,42.054,43.162,53.628,46.371,86.698,10.914,79.264,17.594,74.474,24.35,72.042,24.646,67.399,30.173,83.073,14.191,31.126,66.73,43.837,54.318,82.39,17.231,69.567,11.177,66.076,11.262,65.326,14.295,61.414,12.787,60.148,13.211,70.468,26.274,35.428,64.584,19.335,79.544
County,"Salem city, Virginia",16975,65.677,16.777,52.515,32.658,46.052,31.941,56.31,6.668,54.34,45.459,67.607,22.095,67.433,21.164,57.198,29.405,51.852,36.303,34.898,53.37,45.482,54.517,84.078,13.31,76.199,21.108,66.944,32.081,63.678,32.889,61.685,35.742,80.409,17.2,35.834,61.564,52.004,45.946,75.118,24.522,65.283,13.611,61.142,14.363,58.431,19.281,53.735,17.455,52.501,17.696,65.687,31.326,32.853,67.14,20.76,78.453
County,"Staunton city, Virginia",17331,70.397,13.662,56.094,30.942,48.265,30.138,60.92,5.946,59.08,40.726,70.557,19.11,70.17,18.081,60.046,26.314,54.734,32.704,38.233,49.89,49.103,50.897,85.567,12.085,78.378,18.898,70.859,27.96,68.263,28.396,64.948,32.833,82.577,15.108,34.635,63.46,50.846,47.238,78.637,20.917,68.412,12.253,64.317,12.711,62.673,16.725,57.01,15.344,55.453,15.555,68.299,28.635,34.683,65.323,21.65,77.18
County,"Suffolk city, Virginia",57919,70.085,10.171,55.346,32.966,50.431,26.22,62.013,5.213,59.434,40.459,70.08,16.672,69.391,15.4,61.104,21.758,56.632,27.703,40.553,43.441,52.154,47.845,84.903,12.526,78.825,18.238,70.524,27.95,69.325,26.563,64.79,32.385,82.626,14.831,35.243,62.39,49.005,48.871,81.274,18.143,66.753,12.089,61.031,12.605,60.486,14.448,57.409,13.41,58.489,13.237,69.672,27.187,29.636,70.361,17.153,81.616
County,"Virginia Beach city, Virginia",301104,69.448,14.276,55.27,32.127,47.577,29.481,59.054,5.854,57.517,42.443,69.27,21.748,68.143,20.657,60.468,26.253,55.818,32.488,39.347,49.216,49.821,50.179,85.671,12.061,76.399,20.572,67.826,30.904,66.673,29.434,62.48,35.439,81.125,15.953,35.838,61.467,49.418,47.896,79.125,20.475,66.991,13.197,61.728,13.329,60.347,19.454,55.889,16.09,56.613,15.962,68.579,28.598,33.932,66.061,21.12,77.81
County,"Waynesboro city, Virginia",14720,66.446,14.725,53.232,33.448,44.815,30.845,57.875,6.178,55.95,43.855,68.673,20.017,67.623,19.392,58.063,26.843,53.563,33.094,37.101,49.938,47.152,52.847,84.361,12.968,76.69,20.242,67.566,31.068,67.053,29.473,62.129,35.363,80.69,16.691,37.68,59.922,53.507,44.087,77.178,22.323,65.811,13.361,62.107,13.82,59.757,17.811,54.052,16.254,54.823,16.002,66.9,29.947,30.936,68.987,19.908,79.084
County,"Williamsburg city, Virginia",7318,79.489,8.351,64.488,24.672,63.775,21.297,71.664,4.218,69.969,29.854,79.38,12.918,77.714,13.251,70.366,18.784,66.134,24.572,47.313,44.61,59.505,40.496,89.309,7.824,80.889,16.293,77.823,21.372,74.754,22.178,68.903,28.979,85.095,12.64,25.613,72.372,40.838,57.051,85.971,14.072,74.692,9.433,72.715,8.655,70.152,13.091,62.694,11.23,61.97,11.114,74.67,22.688,45.097,54.726,29.669,69.41
County,"Winchester city, Virginia",18087,73.04,11.13,60.687,26.097,55.435,23.657,63.663,4.944,64.187,35.633,74.664,15.845,74.061,15.523,65.692,21.774,61.101,27.897,42.725,46.359,54.035,45.965,86.231,10.629,79.268,17.991,75.87,23.382,70.579,26.148,66.281,30.901,82.02,15.656,27.032,70.454,42.922,54.79,81.62,18.286,69.896,10.861,67.256,10.631,65.557,14.654,60.049,13.072,58.249,13.771,70.94,26.081,38.889,60.991,23.81,75.475
County,"Adams County, Washington",10473,67.023,14.36,55.565,31.213,44.568,26.131,57.907,5.927,60.951,38.641,71.382,19.209,70.409,19.621,63.86,23.665,61.604,27.443,44.479,44.737,50.9,49.101,81.084,14.629,72.281,23.807,67.277,31.046,63.76,33.025,57.965,38.167,77.079,19.138,31.239,64.091,44.424,51.096,77.038,22.932,64.467,13.551,63.266,13.645,59.073,18.092,50.277,19.588,55.317,16.367,69.008,27.269,36.047,63.499,22.653,76.847
County,"Asotin County, Washington",15737,64.399,18.451,50.008,37.468,43.517,34.09,57.755,7.409,53.459,46.272,66.89,24.483,65.782,24.128,56.792,31.263,52.805,37.083,34.606,55.427,44.74,55.26,82.445,14.735,73.435,23.416,64.278,34.061,63.041,34.283,58.341,39.265,79.657,17.203,37.554,59.035,50.897,46.027,74.715,24.992,64.103,14.652,60.582,15.311,55.674,22.01,46.542,22.689,51.586,18.3,66.48,29.497,34.698,65.078,24.937,74.108
County,"Benton County, Washington",120427,65.201,17.528,51.451,37.157,42.26,34.675,57.03,7.108,53.95,45.903,68.231,23.924,67.881,23.068,59.28,29.679,54.649,35.814,35.88,54.671,46.683,53.316,82.84,14.553,73.72,23.338,65.602,32.926,63.091,34.249,58.569,39.069,79.578,17.493,35.973,60.319,50.057,47.067,75.506,24.25,65.381,14.278,62.305,14.884,59.262,20.329,48.101,22.255,52.657,18.135,67.421,28.87,35.913,63.898,25.166,73.777
County,"Chelan County, Washington",50144,67.079,16.216,55.523,31.01,48.16,28.831,59.429,6.243,58.841,40.959,71.16,20.41,71.062,19.889,62.675,26.072,58.074,32.299,38.907,51.462,48.784,51.216,82.887,14.15,75.55,21.555,70.227,28.381,64.653,32.12,62.059,35.13,80.39,16.733,29.567,66.712,44.522,52.371,76.837,23.015,68.342,12.428,63.422,13.036,59.166,19.21,50.849,19.469,54.53,16.887,69.351,26.815,37.854,61.937,25.08,74.013
County,"Clallam County, Washington",54880,71.643,14.119,56.414,31.934,53.635,29.101,61.879,6.344,60.403,39.367,71.92,20.06,71.801,19.473,62.307,26.777,57.208,33.404,38.612,52.48,50.468,49.531,85.192,12.262,76.825,19.964,71.419,27.193,67.767,29.594,63.7,33.501,82.213,14.711,31.567,65.526,44.389,52.103,79.541,20.318,68.008,12.301,65.216,12.721,61.923,17.373,52.679,19.046,55.706,15.999,69.74,26.318,40.855,59.025,26.739,71.994
County,"Clark County, Washington",299896,69.057,15.815,56.07,32.763,48.841,31.748,62.739,6.256,61.683,38.151,72.542,20.287,72.305,19.929,62.991,26.44,57.302,33.762,38.829,52.687,50.239,49.76,84.2,13.245,76.602,20.574,71.771,26.889,66.909,30.147,63.516,34.064,82.099,15.179,30.937,66.934,41.64,55.948,78.588,21.173,68.586,12.148,64.182,12.793,60.677,17.227,51.801,18.654,55.724,15.96,69.988,26.162,38.776,61.184,26.359,72.365
County,"Columbia County, Washington",2959,68.158,15.669,54.349,31.79,50.386,28.243,59.372,6.438,58.097,41.56,71.58,21.44,70.759,21.902,62.442,27.747,59.019,33.373,39.108,53.833,48.808,51.192,83.745,12.295,73.536,23.534,67.567,31.649,63.186,34.612,58.766,38.181,78.981,17.93,28.362,67.02,44.955,51.582,77.451,22.967,67.548,13.017,65.159,12.88,59.984,20.157,48.584,20.616,52.447,16.807,68.27,27.882,40.995,58.636,29.244,70.661
County,"Cowlitz County, Washington",70866,68.196,15.612,53.268,33.738,47.525,30.12,60.226,6.702,57.371,42.361,69.786,21.796,69.413,21.013,60.181,27.837,55.633,33.885,38.028,52.4,47.452,52.548,83.129,14.122,76.144,20.88,67.793,30.102,65.594,31.598,60.687,36.86,80.767,16.237,33.915,62.777,48.476,48.525,78.093,21.783,67.25,13.237,62.763,13.782,60.815,18.767,50.472,20.43,54.148,16.778,68.254,27.629,37.132,62.676,24.516,74.352
County,"Douglas County, Washington",26145,65.722,17.162,51.797,35.3,42.099,31.506,56.882,7.029,55.026,44.723,67.598,23.964,67.276,23.486,58.855,29.436,54.748,34.753,36.881,52.601,46.05,53.95,81.049,16.043,73.602,23.288,66.16,32.274,62.29,34.711,58.302,38.815,79.096,17.746,34.712,61.623,48.912,47.755,73.919,25.758,64.921,14.214,60.627,15.118,55.893,21.003,47.333,22.227,52.219,18.855,66.945,29.169,34.172,65.613,22.832,76.254
County,"Ferry County, Washington",5580,68.971,14.992,56.441,29.28,51.65,26.786,58.636,6.058,59.556,40.171,72.112,20.359,72.134,20.085,63.756,26.017,59.454,32.096,39.56,52.095,49.701,50.299,83.646,12.68,75.427,21.875,70.217,28.954,64.729,32.638,61.357,35.486,79.794,17.311,25.888,69.892,42.275,54.509,78.306,21.931,68.511,12.382,65.072,12.387,62.058,18.622,51.382,19.463,53.864,16.609,69.197,26.731,40.535,59.164,25.996,73.465
County,"Franklin County, Washington",49890,63.473,16.652,54.032,33.908,42.671,29.447,57.846,6.241,58.473,41.301,69.901,21.33,68.532,21.072,61.651,25.917,58.887,29.777,42.002,46.491,48.427,51.573,80.784,15.994,73.022,23.301,67.029,30.956,64.013,32.236,59.425,37.467,78.865,17.641,35.364,61.149,46.147,50.032,75.405,24.086,62.59,14.502,60.72,14.504,54.563,20.267,49.975,19.926,56.193,16.314,69.115,27.143,33.166,66.503,22.051,76.922
County,"Garfield County, Washington",1649,60.472,21.761,46.902,38.785,40.354,36.189,54.062,8.006,49.458,50.324,64.934,28.103,64.184,27.666,55.024,34.434,51.08,40.075,32.873,58.337,41.64,58.36,81.043,16.123,70.757,26.382,59.847,38.787,57.929,39.238,55.561,42.15,78.012,18.99,38.489,57.618,54.01,42.978,71.644,28.2,61.636,15.863,58.048,16.669,51.685,25.473,42.853,25.249,48.714,20.038,64.885,31.301,33.441,66.35,25.218,74.061
County,"Grant County, Washington",55417,67.51,15.168,53.857,32.934,45.623,28.21,59.013,6.388,59.181,40.421,70.407,20.546,69.484,20.669,61.924,25.82,59.186,30.366,41.858,48.368,49.028,50.972,81.948,14.148,72.932,23.491,66.553,31.975,64.45,32.988,57.523,39.149,78.331,18.102,32.927,62.622,45.819,50.274,77.234,22.809,65.634,13.913,63.493,14.066,58.36,19.364,49.101,20.682,53.9,16.802,68.157,27.982,37.337,62.283,24.159,75.281
County,"Grays Harbor County, Washington",50788,68.301,15.524,54.034,34.167,46.259,30.604,58.769,6.36,57.835,41.978,70.026,21.868,69.152,21.41,60.856,27.479,56.94,33,38.11,51.868,48.226,51.774,82.813,14.274,75.255,21.76,69.139,29.285,65.782,30.932,60.697,36.787,80.185,16.892,32.69,64.187,45.932,51.061,77.816,21.988,66.969,12.894,63.36,13.152,60.022,18.554,49.6,19.594,54.93,16.086,69.211,26.663,36.899,62.867,24.802,74.085
County,"Island County, Washington",57535,71.496,12.755,58.777,29.86,54.209,27.846,65.78,5.866,61.907,37.379,74.348,17.961,73.674,17.987,65.069,24.705,59.616,31.517,40.504,51.431,52.661,47.339,86.283,11.203,78.889,18.51,74.157,24.698,68.267,28.846,65.755,32.093,83.458,13.966,28.687,68.612,40.731,57.058,80.822,19.064,71.498,11.616,68.605,11.702,66.139,16.894,55.327,17.899,57.42,15.248,71.197,25.038,41.661,58.201,28.304,70.314
County,"Jefferson County, Washington",24605,75.455,11.484,59.707,30.634,56.407,26.695,67.853,5.441,65.166,34.654,75.878,17.377,74.95,16.778,66.59,23.324,61.668,29.663,41.592,50.788,53.849,46.151,86.758,10.653,79.06,18.05,75.2,23.313,72.14,25.103,67.033,31.034,84.223,13.165,29.043,68.781,40.66,56.83,82.756,17.043,72.079,10.773,68.865,10.54,65.483,15.999,54.059,16.587,58.681,13.613,73.249,23.017,42.63,57.128,30.665,67.829
County,"King County, Washington",1464776,81.526,8.967,67.096,23.404,67.328,19.85,72.907,4.435,70.365,29.433,80.016,15.158,81.054,13.39,73.071,19.695,67.273,26.71,44.619,48.969,58.062,41.939,88.445,9.037,79.755,17.89,80.387,18.86,72.583,23.649,69.657,28.321,84.446,13.274,19.899,77.095,33.914,64.154,86.431,13.71,74.438,9.073,71.174,8.832,69.206,13.347,55.218,14.649,59.147,13.005,75.808,20.771,51.453,48.265,32.152,66.76
County,"Kitsap County, Washington",176275,73.539,11.261,59.265,29.446,55.292,26.015,66.475,5.426,63.958,35.915,75.66,17.234,74.593,17.422,66.848,23.433,62.294,29.747,42.346,49.946,54.306,45.694,85.339,11.37,77.744,19.624,73.931,24.793,69.452,27.46,64.418,33.368,82.746,14.712,26.574,69.815,40.238,57.367,82.619,17.433,72.057,11.369,69.245,10.879,63.553,17.848,54.542,17.141,58.458,14.58,72.587,23.648,44.462,55.333,30.079,68.845
County,"Kittitas County, Washington",25606,69.463,14.685,55.793,31.83,51.482,28.514,60.896,6.317,59.312,40.467,72.214,20.489,71.855,20.07,62.884,27.093,58.291,33.072,38.676,53.259,49.598,50.402,84.472,12.6,75.463,21.767,70.01,28.782,65.009,32.119,62.308,35.274,81.098,16.15,29.727,67.019,44.131,53.11,78.379,21.612,68.915,12.371,65.416,12.62,60.747,18.733,50.483,19.59,54.33,16.213,69.683,26.525,40.03,59.748,27.86,71.318
County,"Klickitat County, Washington",15063,68.973,14.634,54.618,33.075,47.861,28.915,60.263,6.157,59.458,40.282,71.7,20.545,70.814,20.356,62.491,26.203,59.088,31.56,39.94,51.447,49.302,50.698,83.333,13.296,74.472,22.409,67.269,31.288,65.179,31.747,60.475,36.948,80.411,16.5,31.404,65.063,45.976,50.734,78.819,21.273,67.935,12.693,64.797,12.552,60.218,19.293,49.18,19.766,54.302,15.533,69.801,26.186,37.885,61.775,26.866,72.323
County,"Lewis County, Washington",53024,63.118,18.124,48.294,36.366,41.581,32.275,53.74,6.932,53.618,46.154,66.779,24.563,67.087,23.395,58.022,29.38,54.487,34.794,35.932,53.516,43.722,56.28,80.827,16.281,72.273,24.942,59.257,39.189,59.453,36.915,57.064,40.3,79.446,17.309,34.595,61.961,52.446,44.104,75.351,24.799,64.767,14.128,60.303,14.428,55.337,22.709,44.679,22.695,50.728,17.272,67.484,28.261,33.483,66.244,21.208,78.004
County,"Lincoln County, Washington",7481,64.153,18.297,50.525,35.212,44.941,31.679,55.891,7.116,53.801,45.895,68.239,24.353,67.511,24.433,58.789,30.578,55.4,36.107,36.181,55.619,45.181,54.819,82.374,13.991,71.942,25.143,63.109,35.885,60.15,37.292,56.672,40.517,78.188,18.691,32.847,62.716,49.608,46.967,74.601,25.638,64.725,14.376,61.65,14.619,56.035,22.496,45.562,22.836,50.373,18.18,66.466,29.594,36.942,62.746,26.669,72.995
County,"Mason County, Washington",44688,67.004,15.454,55.549,31.939,49.519,28.209,58.716,6.237,59.076,40.771,70.812,21.195,70.819,20.573,62.292,26.794,57.249,33.168,37.632,53.151,48.86,51.14,83.355,13.983,77.227,20.246,72.379,26.395,66.758,30.36,63.858,33.557,81.736,15.649,28.271,68.536,44.933,52.404,79.247,20.7,65.801,12.387,62.451,12.818,58.747,20.39,51.51,19.321,54.68,16.963,69.529,26.419,38.761,61.12,25.222,73.743
County,"Okanogan County, Washington",28657,67.485,15.706,54.189,33.206,45.938,29.522,58.864,6.494,57.418,42.346,70.085,21.259,69.454,20.894,60.906,27.426,57.032,32.756,38.653,51.395,47.952,52.048,82.647,14.183,74.119,22.74,67.481,30.918,64.667,32.299,60.456,36.747,79.535,17.339,32.838,63.753,45.596,51.243,76.827,22.96,66.124,13.543,62.746,13.875,59.385,19.472,49.801,20.548,54.11,16.966,68.433,27.524,35.908,63.818,23.997,74.989
County,"Pacific County, Washington",15801,67.546,15.494,54.791,32.535,48.372,29.765,59.877,6.334,58.047,41.778,70.661,21.12,70.16,20.6,61.41,27.204,56.868,33.339,37.857,52.367,48.359,51.641,84.004,13.156,75.88,21.277,70.289,28.269,66.784,30.327,62.625,34.8,80.954,16.222,30.997,65.572,45.717,51.355,78.416,21.403,66.362,12.562,62.895,13.031,59.368,18.969,50.179,19.819,54.382,16.698,69.216,26.708,37.521,62.282,25.49,73.47
County,"Pend Oreille County, Washington",9574,66.669,16.698,53.917,31.724,48.92,29.187,57.009,6.631,56.618,43.106,70.094,22.342,70.15,21.992,61.091,28.51,56.748,34.731,37.039,54.54,47.118,52.882,83.091,13.517,74.528,22.82,67.732,31.355,62.386,34.931,60.067,36.998,79.367,17.762,28.796,67.089,45.368,51.476,76.625,23.605,67.082,13.084,63.379,13.417,59.608,20.163,49.215,20.959,52.274,17.553,67.782,28.169,38.686,61.067,26.098,73.448
County,"Pierce County, Washington",552099,70.568,13.462,56.835,31.02,47.613,31.135,59.938,5.873,60.083,39.5,72.875,19.319,72.273,18.313,64.191,24.555,59.088,30.807,39.691,50.725,51.716,48.284,82.68,13.787,76.607,19.659,73.728,24.592,69.501,27.726,63.063,33.344,82.211,14.346,29.963,66.969,39.292,57.223,77.626,22.094,65.99,11.877,64.681,12.072,62.956,16.868,53.507,17.372,57.185,15.034,70.93,25.179,35.106,64.356,25.13,73.511
County,"San Juan County, Washington",12947,78.661,9.719,64.165,25.722,63.906,22.643,71.02,4.909,68.672,31.154,78.621,15.984,77.996,15.727,70.473,21.18,65.232,27.932,43.961,50.33,57.158,42.842,88.223,9.031,80.735,16.674,79.471,19.619,72.796,24.592,69.225,28.691,85.225,12.385,23.095,74.485,35.663,62.08,84.957,15.13,74.92,9.479,71.63,9.115,69.798,13.989,56.674,14.934,59.967,12.841,74.759,21.72,47.606,52.152,34.329,64.66
County,"Skagit County, Washington",83393,72.037,13.707,57.944,30.983,51.394,28.909,63.379,6.105,61.879,37.859,72.488,19.629,72.052,19.021,63.33,25.559,58.303,31.821,39.395,51.471,49.892,50.108,84.306,13.093,77.251,19.867,71.954,26.56,68.49,28.737,64.125,33.519,82.503,14.68,31.296,65.991,45.132,52.101,79.903,19.878,69.933,12.105,66.226,12.477,64.195,17.178,52.694,18.502,56.397,15.548,70.392,25.726,37.834,61.983,25.891,72.894
County,"Skamania County, Washington",8164,68.301,14.933,54.287,33.711,49.193,29.409,61.162,6.337,58.33,41.445,71.417,21.006,70.541,20.708,61.908,27.139,57.933,32.964,38.962,52.657,48.708,51.292,83.73,13.077,75.361,21.625,68.472,30.111,65.421,31.574,61.191,36.294,80.678,16.367,31.756,64.785,46.635,50.187,78.511,21.448,67.789,12.817,64.581,12.852,59.181,19.946,49.346,19.907,54.2,16.114,69.335,26.664,38.095,61.617,27.771,71.278
County,"Snohomish County, Washington",517950,75.937,10.721,62.617,27.061,60.334,25.438,65.901,5.495,65.208,34.307,75.606,17.431,76.017,15.629,66.341,22.999,61.362,29.368,42.359,48.572,53.653,46.347,87.07,10.575,80.692,17.097,74.974,23.754,72.284,25.421,67.872,29.613,84.345,13.398,27.89,70.479,40.652,58.073,81.455,18.466,71.708,11.684,68.584,11.383,64.936,16.473,57.947,17.089,59.091,14.171,72.347,23.87,41.809,58.16,27.286,71.532
County,"Spokane County, Washington",326281,69.006,14.84,51.714,33.681,51.772,29.241,57.778,6.604,56.394,43.18,72.019,20.635,71.549,19.99,61.607,28.507,56.446,34.729,37.702,53.398,47.983,52.016,83.055,13.358,76.352,20.407,68.841,29.858,62.501,33.77,64.007,32.883,79.713,16.871,31.111,65.27,45.171,50.205,75.714,23.214,66.646,12.548,63.05,13.075,57.587,19.518,48.567,19.474,54.154,16.296,69.285,26.874,38.354,61.114,27.072,71.644
